32778578796000,0,0.019154,0.258574,9.902418
32778783874000,0,0.009577,0.248997,9.911995
32778808502000,0,0.019154,0.248997,9.988609
32778829834000,0,0.019154,0.258574,9.902418
32778853149000,0,0.009577,0.268151,9.902418
32778876617000,0,0.019154,0.248997,9.902418
32778900116000,0,0.028730,0.239420,9.921572
32778923492000,0,0.038307,0.258574,9.940725
32778946838000,0,0.000000,0.287304,9.931149
32778972015000,0,0.028730,0.248997,9.883265
32778997894000,0,0.028730,0.258574,9.921572
32779017517000,0,0.028730,0.258574,9.902418
32779041016000,0,0.028730,0.268151,9.940725
32779064545000,0,0.038307,0.268151,9.892841
32779088013000,0,0.028730,0.258574,9.911995
32779111176000,0,0.038307,0.268151,9.892841
32779137848000,0,0.019154,0.258574,9.979033
32779159576000,0,0.028730,0.258574,9.921572
32779181488000,0,0.038307,0.248997,9.911995
32779209778000,0,0.019154,0.277727,9.902418
32779229248000,0,0.009577,0.248997,9.950302
32779256775000,0,0.009577,0.258574,9.940725
32779283081000,0,0.009577,0.248997,9.902418
32779306549000,0,0.009577,0.258574,9.911995
32779329864000,0,0.019154,0.258574,9.911995
32779376923000,0,0.028730,0.268151,9.911995
32779400177000,0,0.019154,0.258574,9.902418
32779423584000,0,0.038307,0.258574,9.902418
32779447266000,0,0.019154,0.248997,9.969456
32779470642000,0,0.019154,0.248997,9.892841
32779494141000,0,0.028730,0.258574,9.902418
32779517334000,0,0.019154,0.258574,9.883265
32779540985000,0,0.009577,0.248997,9.969456
32779564819000,0,0.009577,0.248997,9.892841
32779588501000,0,0.019154,0.239420,9.911995
32779612366000,0,0.028730,0.258574,9.883265
32779635559000,0,0.000000,0.258574,9.931149
32779658447000,0,0.028730,0.258574,9.911995
32779681702000,0,0.019154,0.258574,9.892841
32779705170000,0,0.019154,0.268151,9.892841
32779729492000,0,0.028730,0.258574,9.911995
32779752319000,0,0.009577,0.258574,9.911995
32779775177000,0,0.009577,0.248997,9.892841
32779798584000,0,0.009577,0.258574,9.911995
32779821991000,0,0.019154,0.239420,9.892841
32779846222000,0,0.009577,0.258574,9.959879
32779868988000,0,0.019154,0.248997,9.911995
32779892548000,0,0.019154,0.258574,9.902418
32779916016000,0,0.028730,0.258574,9.902418
32779939697000,0,0.028730,0.248997,9.921572
32779962952000,0,0.019154,0.258574,9.931149
32779986176000,0,0.028730,0.239420,9.911995
32780010406000,0,0.028730,0.248997,9.911995
32780034821000,0,0.038307,0.268151,9.911995
32780056396000,0,0.000000,0.248997,9.911995
32780079864000,0,0.009577,0.239420,9.892841
32780103363000,0,0.047884,0.268151,9.883265
32780126984000,0,0.038307,0.258574,9.892841
32780151184000,0,0.019154,0.258574,9.969456
32780173920000,0,0.009577,0.248997,9.902418
32780197113000,0,0.038307,0.258574,9.883265
32780220673000,0,0.009577,0.258574,9.883265
32780244507000,0,0.019154,0.258574,9.931149
32780267548000,0,0.009577,0.248997,9.921572
32780291077000,0,0.019154,0.248997,9.911995
32780317932000,0,0.038307,0.248997,9.883265
32780337921000,0,0.009577,0.258574,9.883265
32780361450000,0,0.028730,0.258574,9.931149
32780384521000,0,0.019154,0.248997,9.921572
32780409454000,0,0.009577,0.268151,9.883265
32780435883000,0,0.019154,0.258574,9.883265
32780462524000,0,0.000000,0.248997,9.931149
32780480896000,0,0.019154,0.248997,9.921572
32780502167000,0,0.009577,0.268151,9.911995
32780526916000,0,0.019154,0.248997,9.902418
32780548645000,0,0.028730,0.277727,9.921572
32780574066000,0,0.019154,0.268151,9.902418
32780595703000,0,0.009577,0.268151,9.902418
32780618927000,0,0.019154,0.248997,9.883265
32780642578000,0,0.047884,0.258574,9.892841
32780665802000,0,0.009577,0.258574,9.911995
32780689423000,0,0.019154,0.258574,9.911995
32780714874000,0,0.028730,0.268151,9.883265
32780738525000,0,0.019154,0.258574,9.892841
32780759521000,0,0.009577,0.248997,9.931149
32780783264000,0,0.000000,0.268151,9.911995
32780809113000,0,0.028730,0.248997,9.902418
32780830414000,0,0.009577,0.277727,9.892841
32780855255000,0,0.009577,0.239420,9.959879
32780885437000,0,0.028730,0.258574,9.921572
32780908051000,0,0.019154,0.268151,9.902418
32780931519000,0,0.028730,0.248997,9.911995
32780955200000,0,0.019154,0.248997,9.969456
32780978363000,0,0.028730,0.268151,9.911995
32781001801000,0,0.009577,0.258574,9.911995
32781026611000,0,0.019154,0.258574,9.911995
32781048370000,0,0.009577,0.248997,9.959879
32781071869000,0,0.009577,0.248997,9.931149
32781095276000,0,0.019154,0.248997,9.911995
32781118744000,0,0.019154,0.248997,9.902418
32781142242000,0,0.009577,0.239420,9.921572
32781165771000,0,0.009577,0.258574,9.940725
32781192413000,0,0.000000,0.239420,9.902418
32781212891000,0,0.009577,0.248997,9.911995
32781236114000,0,0.019154,0.248997,9.892841
32781264343000,0,0.019154,0.248997,9.979033
32781289581000,0,0.038307,0.258574,9.902418
32781306915000,0,0.028730,0.258574,9.892841
32781330658000,0,0.009577,0.248997,9.902418
