772,-4.347870,6.761226,-4.941632,-0.026074,0.012106,0.027271,27.466999,-53.571999,-5.675000,101111.968750,17.741865,34.459999,0.000000,0.000000
792,-4.367024,6.761226,-4.941632,-0.025674,0.007583,0.029266,27.466999,-53.571999,-5.675000,101112.125000,17.728659,34.459999,0.000000,0.000000
812,-4.405331,6.780379,-4.999093,-0.030730,0.027138,0.016229,27.466999,-53.799000,-5.675000,101112.125000,17.728659,34.459999,0.000000,0.000000
832,-4.405331,6.780379,-4.999093,-0.036051,0.061326,-0.002395,27.466999,-53.571999,-5.675000,101112.125000,17.728659,34.459999,0.000000,0.000000
852,-4.386178,6.780379,-4.999093,-0.039110,0.085803,-0.011973,27.694000,-53.571999,-5.675000,101112.125000,17.728659,34.459999,0.000000,0.000000
872,-4.424485,6.799533,-4.941632,-0.040441,0.073964,-0.014101,27.466999,-53.571999,-5.675000,101112.468750,17.699610,34.459999,0.000000,0.000000
892,-4.424485,6.799533,-4.941632,-0.041239,0.042303,-0.013303,27.694000,-53.571999,-5.675000,101112.468750,17.699610,34.459999,0.000000,0.000000
912,-4.367024,6.742072,-4.999093,-0.046826,0.016362,-0.011041,27.694000,-53.345001,-5.675000,101112.625000,17.686405,34.459999,0.000000,0.000000
932,-4.367024,6.761226,-5.018247,-0.043633,0.005720,-0.007050,27.466999,-53.345001,-5.675000,101112.625000,17.686405,34.459999,0.000000,0.000000
952,-4.328717,6.761226,-5.018247,-0.037248,0.024743,-0.008913,27.694000,-53.571999,-5.675000,101112.625000,17.686405,34.459999,0.000000,0.000000
972,-4.290410,6.780379,-5.018247,-0.039243,0.064519,-0.022083,27.694000,-53.345001,-5.675000,101112.625000,17.686405,34.459999,0.000000,0.000000
993,-4.290410,6.780379,-5.018247,-0.045230,0.088730,-0.031262,27.921000,-53.571999,-5.902000,101112.796875,17.673199,34.459999,0.000000,0.000000
1012,-4.252102,6.856994,-4.999093,-0.043367,0.083276,-0.031927,27.694000,-53.345001,-5.675000,101112.796875,17.673199,34.459999,0.000000,0.000000
1032,-4.252102,6.895301,-4.960786,-0.034720,0.053610,-0.023679,27.694000,-53.345001,-5.902000,101112.796875,17.673199,34.459999,0.000000,0.000000
1052,-4.252102,6.895301,-4.960786,-0.023945,0.019422,-0.004922,27.694000,-53.345001,-5.675000,101112.796875,17.673199,34.459999,0.000000,0.000000
1072,-4.252102,6.856994,-5.018247,-0.014234,0.000532,0.006252,27.694000,-53.345001,-5.675000,101112.960938,17.657354,34.459999,0.000000,0.000000
1092,-4.252102,6.799533,-5.075707,-0.002794,-0.002395,0.008115,27.694000,-53.345001,-5.675000,101112.960938,17.657354,34.459999,0.000000,0.000000
1112,-4.252102,6.799533,-5.075707,0.011573,-0.004390,0.010509,27.694000,-53.345001,-5.902000,101112.960938,17.657354,34.459999,0.000000,0.000000
1132,-4.271256,6.799533,-5.018247,0.019555,-0.000665,0.015963,27.921000,-53.345001,-5.675000,101112.960938,17.657354,34.459999,0.000000,0.000000
1152,-4.271256,6.799533,-5.018247,0.020486,0.008514,0.019289,27.921000,-53.345001,-5.675000,101112.554688,17.691687,34.450001,0.000000,0.000000
1172,-4.290410,6.799533,-5.018247,0.023679,0.005986,0.019156,27.921000,-53.345001,-5.675000,101112.554688,17.691687,34.450001,0.000000,0.000000
1192,-4.309563,6.818686,-4.979939,0.026074,-0.005454,0.017826,27.694000,-53.571999,-5.675000,101112.718750,17.678482,34.450001,0.000000,0.000000
1212,-4.309563,6.818686,-4.979939,0.023280,-0.010243,0.019023,27.921000,-53.345001,-5.448000,101112.718750,17.678482,34.450001,0.000000,0.000000
1231,-4.290410,6.818686,-4.960786,0.017294,-0.005454,0.017826,27.694000,-53.571999,-5.448000,101113.125000,17.644150,34.459999,0.000000,0.000000
1252,-4.271256,6.799533,-4.960786,0.010775,0.004257,0.010908,27.466999,-53.571999,-5.448000,101113.125000,17.644150,34.459999,0.000000,0.000000
1272,-4.271256,6.799533,-4.960786,0.007317,0.015032,0.004124,27.694000,-53.345001,-5.448000,101113.296875,17.630945,34.459999,0.000000,0.000000
1292,-4.271256,6.818686,-4.999093,0.005321,0.020885,0.003193,27.694000,-53.345001,-5.675000,101113.296875,17.630945,34.459999,0.000000,0.000000
1311,-4.271256,6.818686,-5.018247,0.004523,0.016895,0.005986,27.694000,-53.345001,-5.448000,101113.460938,17.617741,34.459999,0.000000,0.000000
1331,-4.252102,6.818686,-5.018247,0.004390,0.008115,0.013436,27.694000,-53.571999,-5.448000,101113.460938,17.617741,34.459999,0.000000,0.000000
1352,-4.194641,6.818686,-5.094861,0.011440,0.005986,0.027803,27.466999,-53.571999,-5.448000,101113.054688,17.649431,34.450001,0.000000,0.000000
