2534976483726,1,-0.026635,1.450288,9.673173
2534996024418,1,0.069133,1.383250,9.654019
2535015039380,1,0.002095,1.321001,9.639654
2535034368880,1,-0.036212,1.244386,9.543886
2535053707649,1,0.136170,1.383250,9.519944
2535073039649,1,0.284611,1.311424,9.778519
2535092379726,1,0.447416,1.330578,9.759365
2535111767572,1,0.346860,1.182137,9.850345
2535131078149,1,0.251092,1.263540,9.778519
2535150573303,1,0.212785,1.196502,9.654019
2535169708110,1,0.002095,1.191714,9.558251
2535189045341,1,0.150535,1.215656,9.601347
2535208473995,1,0.231938,1.225233,9.625289
2535227714456,1,0.236727,1.162983,9.644443
2535247046110,1,0.231938,1.292270,9.505579
2535266507879,1,0.251092,1.335366,9.563040
2535285720495,1,0.203208,1.325789,9.639654
2535305246149,1,0.121805,1.292270,9.749788
2535324386379,1,0.145747,1.287482,9.682750
2535343720726,1,0.112228,1.253963,9.630077
2535363052687,1,0.155324,1.282694,9.630077
2535382473764,1,0.150535,1.301847,9.706693
2535401806033,1,0.054767,1.186926,9.816826
2535421058918,1,0.174477,1.311424,9.515156
2535440471341,1,0.198419,1.349731,9.601347
2535459923072,1,0.174477,1.344943,9.553463
2535479061802,1,0.160112,1.277905,9.610924
2535498403225,1,0.169689,1.301847,9.639654
2535517736995,1,0.231938,1.297059,9.697116
2535537061379,1,0.303764,1.258752,9.586982
2535556529495,1,0.241515,1.282694,9.754577
2535575728995,1,0.164901,1.177349,9.668385
2535595076456,1,0.184054,1.234810,9.558251
2535614666725,1,0.045191,1.287482,9.649231
2535633803879,1,-0.031424,1.253963,9.606135
2535653065072,1,0.054767,1.110311,9.879075
2535672400879,1,-0.031424,1.105523,10.017939
2535691853071,1,0.102651,1.043273,9.788095
2535711146418,1,0.112228,1.139041,9.840768
2535730501418,1,0.054767,1.268328,9.496002
2535749714956,1,-0.208595,1.301847,9.419388
2535769292725,1,-0.088885,1.488595,9.615712
2535788491341,1,-0.021847,1.297059,9.903017
2535807744687,1,0.083498,1.325789,10.084976
2535827196379,1,-0.064943,1.239598,9.821614
2535846385610,1,-0.318728,1.421557,9.673173
2535865751264,1,0.011672,1.440711,9.697116
2535885078148,1,-0.012270,1.378462,9.960478
2535904414764,1,0.217573,1.301847,9.864710
2535924142994,1,0.016460,1.292270,9.879075
2535943079533,1,0.097863,1.301847,9.601347
2535962470994,1,0.409109,1.335366,9.859921
2535981844917,1,0.255880,1.321001,9.869498
2536001178417,1,0.016460,1.440711,9.840768
2536020482648,1,-0.127192,1.474230,9.668385
2536039752225,1,0.059556,1.589151,9.481637
2536059087533,1,0.030825,1.330578,9.615712
2536078795456,1,0.198419,1.411981,9.797672
2536097752994,1,0.279822,1.344943,9.697116
2536117162802,1,0.298976,1.321001,9.472060
2536136423417,1,0.461782,1.368885,9.366715
2536155764802,1,0.533608,1.215656,9.486425
2536175094763,1,0.490512,1.210868,9.639654
2536194481994,1,0.251092,1.028908,9.735423
2536213849110,1,0.164901,1.258752,9.515156
2536233489417,1,0.102651,1.378462,9.524733
2536252494340,1,0.040402,1.349731,9.467272
2536271860686,1,0.169689,1.474230,9.462483
2536291168956,1,0.035614,1.493383,9.328408
2536310430302,1,0.117017,1.574786,9.342773
2536329774994,1,0.308553,1.488595,9.515156
2536349115648,1,0.284611,1.522114,9.438541
2536368503571,1,0.117017,1.622670,9.515156
2536388246186,1,0.241515,1.498172,9.534309
2536407139494,1,0.289399,1.426346,9.630077
2536426440417,1,0.251092,1.354520,9.816826
2536445771648,1,0.217573,1.321001,9.826403
2536465105379,1,0.222361,1.258752,9.903017
2536484458735,1,0.255880,1.258752,9.903017
2536503789032,1,0.231938,1.249175,9.788095
2536523107686,1,0.231938,1.321001,9.931747
2536542846917,1,0.131382,1.297059,9.711481
2536561781917,1,0.088286,1.397615,9.821614
2536581109455,1,-0.021847,1.488595,9.721058
2536600444379,1,-0.069731,1.507748,9.534309
2536619790994,1,-0.074520,1.474230,9.371504
2536639109071,1,-0.021847,1.445499,9.730635
2536658452609,1,0.064344,1.431134,9.610924
2536677851148,1,-0.002693,1.392827,9.610924
2536697510878,1,0.078709,1.349731,9.706693
2536716452686,1,0.107440,1.354520,9.558251
2536735877378,1,0.059556,1.273117,9.673173
2536755199263,1,-0.050578,1.210868,9.539098
2536774464071,1,0.026037,1.105523,9.390657
2536793792148,1,0.212785,1.172560,9.462483
2536813123878,1,0.437840,1.292270,9.328408
2536832524071,1,0.466570,1.297059,9.543886
2536852244763,1,0.298976,1.411981,9.496002
2536871187994,1,0.260669,1.378462,9.496002
2536890458686,1,0.332495,1.282694,9.558251
2536909796917,1,0.356437,1.186926,9.625289
2536929133840,1,0.193631,1.105523,9.553463
2536948461186,1,0.035614,1.253963,9.778519
2536967796455,1,-0.285209,1.330578,9.936536
2536987131686,1,-0.567725,1.368885,10.252570
2537006787438,1,-0.706589,1.656189,9.840768
2537025861417,1,-0.601244,1.483806,9.807249
2537045199494,1,-0.629974,1.407192,9.792884
2537064444109,1,-0.462380,1.292270,10.003573
2537083802340,1,-0.127192,1.225233,10.185533
2537103136686,1,0.016460,1.263540,9.907805
2537122623032,1,0.078709,1.153407,9.874287
2537141860878,1,-0.002693,0.957082,10.113707
2537161516630,1,-0.088885,0.918775,10.123283
2537180567590,1,-0.146346,0.952294,9.941324
2537199813224,1,0.021249,1.019331,9.859921
2537219249301,1,0.030825,1.139041,9.754577
2537238477878,1,0.164901,1.091157,9.807249
2537257809186,1,0.069133,1.206079,9.630077
2537277145301,1,0.207996,1.086369,9.582193
2537296457763,1,0.107440,1.249175,9.390657
2537316113515,1,0.059556,1.239598,9.361927
2537335164475,1,-0.122404,1.330578,9.376292
2537354495570,1,-0.155922,1.306636,9.361927
2537373816763,1,-0.270844,1.392827,9.428965
2537393219070,1,-0.136769,1.388038,9.352350
2537412485839,1,-0.189441,1.287482,9.452907
2537431819263,1,-0.323517,1.325789,9.524733
2537451154109,1,-0.251690,1.277905,9.649231
2537470809861,1,-0.108038,1.249175,9.759365
2537489860821,1,0.026037,1.277905,9.615712
2537509234839,1,-0.041001,1.263540,9.931747
2537528491839,1,-0.012270,1.220444,9.898229
2537547841532,1,-0.007482,1.268328,9.893440
2537567161186,1,-0.069731,1.277905,9.754577
2537586507993,1,0.097863,1.263540,9.874287
2537605889801,1,-0.026635,1.392827,9.697116
2537625545553,1,-0.093673,1.325789,9.534309
2537644596513,1,-0.246902,1.464653,9.357139
2537663904455,1,-0.155922,1.411981,9.462483
2537683340185,1,-0.213383,1.321001,9.821614
2537702504378,1,-0.304363,1.119888,9.802461
2537721928378,1,-0.237325,1.177349,9.610924
2537741169455,1,-0.069731,1.067215,9.716269
2537760564416,1,0.112228,1.091157,9.855133
2537780213147,1,0.174477,1.004966,9.816826
2537799264107,1,0.035614,1.215656,9.879075
2537818506608,1,-0.136769,1.091157,9.797672
2537837830955,1,-0.079308,1.416769,9.797672
2537857174993,1,-0.088885,1.349731,9.687539
2537876521416,1,-0.045789,1.321001,9.802461
2537895848031,1,-0.007482,1.416769,9.658808
2537915182762,1,-0.131980,1.321001,9.673173
2537934838514,1,-0.055366,1.215656,9.687539
2537953889474,1,-0.098462,1.206079,9.472060
2537973291147,1,-0.074520,1.239598,9.831191
2537992513493,1,0.021249,1.182137,9.601347
2538011862147,1,-0.050578,1.306636,9.768942
2538031247147,1,-0.098462,1.292270,9.759365
2538050578031,1,-0.045789,1.335366,9.663596
2538069854185,1,-0.112827,1.239598,9.601347
2538089509937,1,-0.026635,1.258752,9.529521
2538108578185,1,-0.079308,1.287482,9.730635
2538127918685,1,0.078709,1.234810,9.792884
2538147194762,1,0.045191,1.210868,9.673173
2538166610570,1,-0.026635,1.263540,9.582193
2538185864377,1,0.045191,1.253963,9.467272
2538205311800,1,-0.021847,1.263540,9.610924
2538224534339,1,-0.050578,1.172560,9.630077
2538244190091,1,-0.060154,1.258752,9.558251
2538263254147,1,0.097863,1.277905,9.768942
2538282527647,1,0.040402,1.206079,9.596559
2538301961839,1,-0.175076,1.321001,9.534309
2538321200608,1,-0.122404,1.234810,9.534309
2538340538723,1,0.030825,1.325789,9.639654
2538359870493,1,0.246303,1.392827,9.476849
2538379205839,1,0.011672,1.407192,9.701904
2538398861591,1,-0.021847,1.292270,9.601347
2538417912551,1,-0.060154,1.325789,9.907805
2538437205339,1,-0.131980,1.258752,9.721058
2538456618377,1,-0.131980,1.230021,9.649231
2538475871723,1,-0.103250,1.244386,9.692327
2538495225079,1,-0.084096,1.244386,9.543886
2538514649993,1,-0.050578,1.407192,9.586982
2538533879223,1,0.117017,1.321001,9.630077
2538553534975,1,0.131382,1.182137,9.663596
2538572697762,1,0.164901,1.124676,9.903017
2538591944608,1,0.160112,1.067215,9.850345
2538611280069,1,0.030825,1.153407,10.013150
2538630650031,1,-0.064943,1.177349,9.802461
2538649902762,1,-0.021847,1.196502,9.692327
2538669214646,1,0.021249,1.119888,9.730635
2538688557646,1,0.121805,1.196502,9.572617
2538708213398,1,0.078709,1.253963,9.553463
2538727264358,1,0.045191,1.287482,9.524733
2538746554377,1,-0.017059,1.105523,9.677961
2538765886185,1,0.078709,1.191714,9.586982
2538785226146,1,0.040402,1.148618,9.721058
2538804570915,1,0.073921,1.124676,9.505579
2538823968531,1,-0.060154,1.177349,9.654019
2538843239108,1,-0.026635,1.253963,9.543886
2538862894860,1,0.006883,1.258752,9.754577
2538881959492,1,0.054767,1.277905,10.027515
2538901290877,1,-0.199018,1.287482,9.524733
2538920626146,1,-0.055366,1.263540,9.553463
2538939895608,1,-0.026635,1.230021,9.606135
2538959236146,1,-0.002693,1.206079,9.644443
2538978576338,1,0.006883,1.162983,9.768942
2538997901531,1,0.011672,1.139041,9.759365
2539017538051,1,0.040402,1.191714,9.759365
2539036570371,1,0.083498,1.139041,9.807249
2539055990338,1,0.035614,1.186926,9.826403
2539075235492,1,0.040402,1.258752,9.687539
2539094581877,1,-0.017059,1.321001,9.543886
2539113902338,1,-0.074520,1.244386,9.716269
2539133246992,1,-0.112827,1.143830,9.625289
2539152573877,1,-0.017059,1.148618,9.778519
2539172210397,1,0.030825,1.182137,9.725846
2539191303531,1,-0.002693,1.263540,9.654019
2539210574146,1,0.073921,1.215656,9.486425
2539229915992,1,-0.036212,1.115099,9.515156
2539249245184,1,0.126593,1.273117,9.553463
2539268579223,1,0.026037,1.191714,9.677961
2539287915261,1,0.045191,1.072004,9.778519
2539307250300,1,0.011672,1.105523,9.764153
2539326886820,1,-0.026635,1.143830,9.749788
2539345919140,1,-0.031424,1.177349,9.634866
2539365250184,1,0.035614,1.191714,9.754577
2539384595646,1,-0.064943,1.344943,9.721058
2539403924300,1,-0.088885,1.239598,9.481637
2539423254107,1,-0.098462,1.220444,9.716269
2539442653838,1,0.006883,1.172560,9.826403
2539461925338,1,-0.012270,1.273117,9.663596
2539481561858,1,-0.036212,1.201291,9.558251
2539500594178,1,0.006883,1.134253,9.596559
2539519935646,1,0.073921,1.048062,9.649231
2539539260607,1,0.131382,1.110311,9.462483
2539558595607,1,0.150535,1.230021,9.462483
2539577932107,1,0.389956,1.249175,9.443330
2539597266492,1,0.385167,1.119888,9.333197
2539616598992,1,0.083498,0.961871,9.596559
